relpath	sha256	bytes	version
onboarding-v0.1.15/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.15
onboarding-v0.1.15/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.15
onboarding-v0.1.15/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.15
onboarding-v0.1.15/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.15
onboarding-v0.1.15/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.15
onboarding-v0.1.16/CHANGELOG.md	16d6da999e40dafb62bac84c83cc6ec79c1cc06df45951dbc40547453c872d15	21305	onboarding-v0.1.16
onboarding-v0.1.16/README.md	d4efc3caf0274665d58e4f8afd8142d51fdc6765ab020b4b2a002278b1301559	4106	onboarding-v0.1.16
onboarding-v0.1.16/VERSION	915c3183db5e166a70e1aa5beaccbca46864c8ea6249cd989dceb468ef409fb2	15	onboarding-v0.1.16
onboarding-v0.1.16/assets/chiefmonkey6.glb	36fcbb82ccae0aad13578f986ea214f6fc056b4a86c6284975ce6216924161fe	1227020	onboarding-v0.1.16
onboarding-v0.1.16/character.js	6a5033c4997f5480fc13a500cb0fc1aa71fc105c1a03a2767e30eba1a498164a	15392	onboarding-v0.1.16
onboarding-v0.1.16/deck.js	bebdea67d438d1075a8f821c79429e5589ead3be9d7205861c485168900fb943	5041	onboarding-v0.1.16
onboarding-v0.1.16/index.html	e2520c90d765779a66f0d1422f5de0cc7379142e389e88cac49c036506ee8ca8	19614	onboarding-v0.1.16
onboarding-v0.1.16/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.16
onboarding-v0.1.16/inspect/inspector.js	6e72217a8839fb361894c0772d309d6e778cd06213b5ab139370368fa70150e9	10700	onboarding-v0.1.16
onboarding-v0.1.16/onboarding-client.js	6d8ef1e89aacf8ccc34bce6f152f8dc3d265239caeeb220fdc6b9ac76791b927	51550	onboarding-v0.1.16
onboarding-v0.1.16/scenes/01-approach.webp	7f08977f9f69d76be10e3b44d2889db8c92b92433afa00009bf08ca0c31a96a7	320598	onboarding-v0.1.16
onboarding-v0.1.16/scenes/02-preparation.webp	6873002c35e0c48c9625d03193d8817abf33974c45da34d2d28d650c34823cd1	204294	onboarding-v0.1.16
onboarding-v0.1.16/scenes/03-connection.webp	fd158e958d0f698ba29e131329438bbcdec922c8f248cdcc29b1385d91942656	230054	onboarding-v0.1.16
onboarding-v0.1.16/scenes/04-introduction.webp	aa9f23448e9e3a21110e7bdb86d7c0cb8935cfd86d3a6d0f3fbdb624f1692eae	269670	onboarding-v0.1.16
onboarding-v0.1.16/scenes/05-departure.webp	66d78eaa61684be7ea58ac74d98705a9634324469f398f52639dd0a47ea9d5b0	292826	onboarding-v0.1.16
onboarding-v0.1.16/shared.css	30512a5e0251b8a784ef92452651f3f412f895c6f9d58c3b031200a106559b1e	26187	onboarding-v0.1.16
onboarding-v0.1.16/test/onboarding-client.test.js	e2eddc514d8a4d63d95c4187993d4d0cb833dbd0e10a0521948dba530cc89640	44460	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.16
onboarding-v0.1.16/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.16
onboarding-v0.1.17/CHANGELOG.md	59bd6381311109567246c30ea0dffa7cc120a9490c28130c9dbf651d6782690c	25763	onboarding-v0.1.17
onboarding-v0.1.17/README.md	2d420b5e7ff74ea3d0b67f84c9ab4abcb6f4b06da16a53630e5a8f829a0fa6cf	5142	onboarding-v0.1.17
onboarding-v0.1.17/VERSION	55fe16edfbe7a9ecc8368e3bbb2e65c91201827f7ecf4664b227528050a6a88a	15	onboarding-v0.1.17
onboarding-v0.1.17/assets/chiefmonkey-onboarding.glb	0253d5e11c389d00144229085d6569306a4a68613395b35736f4d2793e9e2fcb	2347780	onboarding-v0.1.17
onboarding-v0.1.17/assets/chiefmonkey-onboarding.glb.manifest.json	5a81e09b965bbe6734f91492021700c6890b786c12963e22273a2322076b310e	1865	onboarding-v0.1.17
onboarding-v0.1.17/character.js	9a9bb7f1bcce7864fd4891d80023f199b192385888c4b05ce0927f43a31a044e	20781	onboarding-v0.1.17
onboarding-v0.1.17/deck.js	bebdea67d438d1075a8f821c79429e5589ead3be9d7205861c485168900fb943	5041	onboarding-v0.1.17
onboarding-v0.1.17/index.html	faf799c6f70b92498cbb5cbdc4226b5ef2d86fca0df9d4c81e46e861d01b871a	19624	onboarding-v0.1.17
onboarding-v0.1.17/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.17
onboarding-v0.1.17/inspect/inspector.js	555d64a9f5b4939fb87e2cc5990c2fe987f89cdf0c965de6af8bb2295ce7b897	10730	onboarding-v0.1.17
onboarding-v0.1.17/onboarding-client.js	cab5935882cb36f9b2f447800d1ed369bb202cf75fe19a349e44b12ce7d0da72	57946	onboarding-v0.1.17
onboarding-v0.1.17/scenes/01-approach.webp	7f08977f9f69d76be10e3b44d2889db8c92b92433afa00009bf08ca0c31a96a7	320598	onboarding-v0.1.17
onboarding-v0.1.17/scenes/02-preparation.webp	6873002c35e0c48c9625d03193d8817abf33974c45da34d2d28d650c34823cd1	204294	onboarding-v0.1.17
onboarding-v0.1.17/scenes/03-connection.webp	fd158e958d0f698ba29e131329438bbcdec922c8f248cdcc29b1385d91942656	230054	onboarding-v0.1.17
onboarding-v0.1.17/scenes/04-introduction.webp	aa9f23448e9e3a21110e7bdb86d7c0cb8935cfd86d3a6d0f3fbdb624f1692eae	269670	onboarding-v0.1.17
onboarding-v0.1.17/scenes/05-departure.webp	66d78eaa61684be7ea58ac74d98705a9634324469f398f52639dd0a47ea9d5b0	292826	onboarding-v0.1.17
onboarding-v0.1.17/shared.css	30512a5e0251b8a784ef92452651f3f412f895c6f9d58c3b031200a106559b1e	26187	onboarding-v0.1.17
onboarding-v0.1.17/test/onboarding-client.test.js	97f148e555022791df664f0867c761b0ba070033e8e37b7cd9aa21a8cef4f18b	58796	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.17
onboarding-v0.1.17/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.17
onboarding-v0.1.17/tools/SOURCE.md	f677acd1d8c5b1d4fbfd7c9fe098ef4da2e58d7ecdf204b9be5c1909996b0e48	1782	onboarding-v0.1.17
onboarding-v0.1.17/tools/optimize-glb.mjs	b1b823bd6d3197cea21ddfe42cd3bb0903019d4dcf4f23ae9a5dc01c9d95ce62	6681	onboarding-v0.1.17
onboarding-v0.1.17/tools/package.json	e5c8a5ca512e73aa555184f55dc5166d316e538b4c42177f6a766d751f049cad	494	onboarding-v0.1.17
onboarding-v0.1.18/CHANGELOG.md	1afedf49f465748635968737058409ea8e140b3457b091d307b1c170dc7262fa	28272	onboarding-v0.1.18
onboarding-v0.1.18/README.md	7d1a3832f4953833141c8a8b4a7371604dd85eb193aa57b0ed5829e83d563694	5142	onboarding-v0.1.18
onboarding-v0.1.18/VERSION	ad0712feb0b3430057f526df4386a6325f866c4ba779aec06969ca9237843d7d	15	onboarding-v0.1.18
onboarding-v0.1.18/assets/chiefmonkey-onboarding.glb	0253d5e11c389d00144229085d6569306a4a68613395b35736f4d2793e9e2fcb	2347780	onboarding-v0.1.18
onboarding-v0.1.18/assets/chiefmonkey-onboarding.glb.manifest.json	5a81e09b965bbe6734f91492021700c6890b786c12963e22273a2322076b310e	1865	onboarding-v0.1.18
onboarding-v0.1.18/character.js	9a9bb7f1bcce7864fd4891d80023f199b192385888c4b05ce0927f43a31a044e	20781	onboarding-v0.1.18
onboarding-v0.1.18/deck.js	bebdea67d438d1075a8f821c79429e5589ead3be9d7205861c485168900fb943	5041	onboarding-v0.1.18
onboarding-v0.1.18/index.html	ca8eaeda9bc7d8c11c89f0ffdfa74f9f7fcd69d4aab332ee061c2904e39b2fb9	20163	onboarding-v0.1.18
onboarding-v0.1.18/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.18
onboarding-v0.1.18/inspect/inspector.js	555d64a9f5b4939fb87e2cc5990c2fe987f89cdf0c965de6af8bb2295ce7b897	10730	onboarding-v0.1.18
onboarding-v0.1.18/onboarding-client.js	660f9839b8aa455be892b972865cae09560aa1d8e1d9a43becf0816e4d139fba	75080	onboarding-v0.1.18
onboarding-v0.1.18/scenes/01-approach.webp	7f08977f9f69d76be10e3b44d2889db8c92b92433afa00009bf08ca0c31a96a7	320598	onboarding-v0.1.18
onboarding-v0.1.18/scenes/02-preparation.webp	6873002c35e0c48c9625d03193d8817abf33974c45da34d2d28d650c34823cd1	204294	onboarding-v0.1.18
onboarding-v0.1.18/scenes/03-connection.webp	fd158e958d0f698ba29e131329438bbcdec922c8f248cdcc29b1385d91942656	230054	onboarding-v0.1.18
onboarding-v0.1.18/scenes/04-introduction.webp	aa9f23448e9e3a21110e7bdb86d7c0cb8935cfd86d3a6d0f3fbdb624f1692eae	269670	onboarding-v0.1.18
onboarding-v0.1.18/scenes/05-departure.webp	66d78eaa61684be7ea58ac74d98705a9634324469f398f52639dd0a47ea9d5b0	292826	onboarding-v0.1.18
onboarding-v0.1.18/shared.css	e5d66e125b940f31bd60b058713b4aa40668a275f6136939702dcd4103613178	27540	onboarding-v0.1.18
onboarding-v0.1.18/test/onboarding-client.test.js	1fab106b0ef12a7b3a9df71b535a8e817e1279af3f492cf444d6815b07812ee5	66652	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.18
onboarding-v0.1.18/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.18
onboarding-v0.1.18/tools/SOURCE.md	f677acd1d8c5b1d4fbfd7c9fe098ef4da2e58d7ecdf204b9be5c1909996b0e48	1782	onboarding-v0.1.18
onboarding-v0.1.18/tools/optimize-glb.mjs	b1b823bd6d3197cea21ddfe42cd3bb0903019d4dcf4f23ae9a5dc01c9d95ce62	6681	onboarding-v0.1.18
onboarding-v0.1.18/tools/package.json	251525a4b7a442c54293f31029f5b1dd3c453824293b1f57222191af3b40c3f3	494	onboarding-v0.1.18
onboarding-v0.1.19/CHANGELOG.md	43541cbdbb3c0d37d1d10298493891a5342a102d8787ecfbb4a96776ccc9dc69	31517	onboarding-v0.1.19
onboarding-v0.1.19/README.md	a50e136e660735b25e3a573650c6f6afc115f2660954928cbbed8f3bf3bdac1e	5142	onboarding-v0.1.19
onboarding-v0.1.19/VERSION	c4b21fde2ead5a97db53efbf197a77a9279a00ff1e659009adc1a4618e2d6b1e	15	onboarding-v0.1.19
onboarding-v0.1.19/assets/chiefmonkey-onboarding.glb	0253d5e11c389d00144229085d6569306a4a68613395b35736f4d2793e9e2fcb	2347780	onboarding-v0.1.19
onboarding-v0.1.19/assets/chiefmonkey-onboarding.glb.manifest.json	5a81e09b965bbe6734f91492021700c6890b786c12963e22273a2322076b310e	1865	onboarding-v0.1.19
onboarding-v0.1.19/character.js	9a9bb7f1bcce7864fd4891d80023f199b192385888c4b05ce0927f43a31a044e	20781	onboarding-v0.1.19
onboarding-v0.1.19/deck.js	7422bf15110708a9b64397345b44be5372b59b7a027ae2dd7d22b360ae215870	5030	onboarding-v0.1.19
onboarding-v0.1.19/index.html	cc9eec3514cae9a60af289b78610befc7de842f8a9c4f72899a93e4b87b659d5	20499	onboarding-v0.1.19
onboarding-v0.1.19/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.19
onboarding-v0.1.19/inspect/inspector.js	555d64a9f5b4939fb87e2cc5990c2fe987f89cdf0c965de6af8bb2295ce7b897	10730	onboarding-v0.1.19
onboarding-v0.1.19/onboarding-client.js	de981b3dbdcc01f202e4ce554da91087f39c2fffdce8b71d1bee6f1e04732e9e	89221	onboarding-v0.1.19
onboarding-v0.1.19/scenes/01-approach.webp	7f08977f9f69d76be10e3b44d2889db8c92b92433afa00009bf08ca0c31a96a7	320598	onboarding-v0.1.19
onboarding-v0.1.19/scenes/02-preparation.webp	6873002c35e0c48c9625d03193d8817abf33974c45da34d2d28d650c34823cd1	204294	onboarding-v0.1.19
onboarding-v0.1.19/scenes/03-connection.webp	fd158e958d0f698ba29e131329438bbcdec922c8f248cdcc29b1385d91942656	230054	onboarding-v0.1.19
onboarding-v0.1.19/scenes/04-introduction.webp	aa9f23448e9e3a21110e7bdb86d7c0cb8935cfd86d3a6d0f3fbdb624f1692eae	269670	onboarding-v0.1.19
onboarding-v0.1.19/scenes/05-departure.webp	66d78eaa61684be7ea58ac74d98705a9634324469f398f52639dd0a47ea9d5b0	292826	onboarding-v0.1.19
onboarding-v0.1.19/shared.css	e6df0ff84682d49957c175b4fd726479938fb461c0a493f5507a17e7f6acb69e	28894	onboarding-v0.1.19
onboarding-v0.1.19/test/onboarding-client.test.js	087635c95ea18024321e8ab9602635b63d29524f0c32758d65f8d95c80c49731	73632	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.19
onboarding-v0.1.19/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.19
onboarding-v0.1.19/tools/SOURCE.md	f677acd1d8c5b1d4fbfd7c9fe098ef4da2e58d7ecdf204b9be5c1909996b0e48	1782	onboarding-v0.1.19
onboarding-v0.1.19/tools/optimize-glb.mjs	b1b823bd6d3197cea21ddfe42cd3bb0903019d4dcf4f23ae9a5dc01c9d95ce62	6681	onboarding-v0.1.19
onboarding-v0.1.19/tools/package.json	251525a4b7a442c54293f31029f5b1dd3c453824293b1f57222191af3b40c3f3	494	onboarding-v0.1.19
onboarding-v0.1.20/CHANGELOG.md	dbb41cffd8eae8013b35255039b7a1fc987b67566cb7a7caf8e1d5085862cee5	33461	onboarding-v0.1.20
onboarding-v0.1.20/README.md	a50e136e660735b25e3a573650c6f6afc115f2660954928cbbed8f3bf3bdac1e	5142	onboarding-v0.1.20
onboarding-v0.1.20/VERSION	0d6b5e8965f1c4720e651cf4a6541e6197868006164984d8a7cdabe72ee65140	15	onboarding-v0.1.20
onboarding-v0.1.20/assets/chiefmonkey-onboarding.glb	0253d5e11c389d00144229085d6569306a4a68613395b35736f4d2793e9e2fcb	2347780	onboarding-v0.1.20
onboarding-v0.1.20/assets/chiefmonkey-onboarding.glb.manifest.json	5a81e09b965bbe6734f91492021700c6890b786c12963e22273a2322076b310e	1865	onboarding-v0.1.20
onboarding-v0.1.20/character.js	9a9bb7f1bcce7864fd4891d80023f199b192385888c4b05ce0927f43a31a044e	20781	onboarding-v0.1.20
onboarding-v0.1.20/deck.js	7422bf15110708a9b64397345b44be5372b59b7a027ae2dd7d22b360ae215870	5030	onboarding-v0.1.20
onboarding-v0.1.20/index.html	5eeedcc9793ab01b7328fb3962655b316447d0644dd9ef2d27dd66bf7b3cf24c	20510	onboarding-v0.1.20
onboarding-v0.1.20/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.20
onboarding-v0.1.20/inspect/inspector.js	555d64a9f5b4939fb87e2cc5990c2fe987f89cdf0c965de6af8bb2295ce7b897	10730	onboarding-v0.1.20
onboarding-v0.1.20/onboarding-client.js	ead5a7b853d66a01da983b1828f2461aff4e49d54accee054988ccda6959ca85	90318	onboarding-v0.1.20
onboarding-v0.1.20/scenes/01-approach.webp	7f08977f9f69d76be10e3b44d2889db8c92b92433afa00009bf08ca0c31a96a7	320598	onboarding-v0.1.20
onboarding-v0.1.20/scenes/02-preparation.webp	6873002c35e0c48c9625d03193d8817abf33974c45da34d2d28d650c34823cd1	204294	onboarding-v0.1.20
onboarding-v0.1.20/scenes/03-connection.webp	fd158e958d0f698ba29e131329438bbcdec922c8f248cdcc29b1385d91942656	230054	onboarding-v0.1.20
onboarding-v0.1.20/scenes/04-introduction.webp	aa9f23448e9e3a21110e7bdb86d7c0cb8935cfd86d3a6d0f3fbdb624f1692eae	269670	onboarding-v0.1.20
onboarding-v0.1.20/scenes/05-departure.webp	66d78eaa61684be7ea58ac74d98705a9634324469f398f52639dd0a47ea9d5b0	292826	onboarding-v0.1.20
onboarding-v0.1.20/shared.css	621264b64431a32dff0aa5f139d0f73331e8ce78d323a3fdbc0c86a5d0c4eb19	29402	onboarding-v0.1.20
onboarding-v0.1.20/test/onboarding-client.test.js	f39c3b8f5bffc45950d08af02e99d3646c35af24c1dcc501f338510d3b720482	76937	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.20
onboarding-v0.1.20/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.20
onboarding-v0.1.20/tools/SOURCE.md	f677acd1d8c5b1d4fbfd7c9fe098ef4da2e58d7ecdf204b9be5c1909996b0e48	1782	onboarding-v0.1.20
onboarding-v0.1.20/tools/optimize-glb.mjs	b1b823bd6d3197cea21ddfe42cd3bb0903019d4dcf4f23ae9a5dc01c9d95ce62	6681	onboarding-v0.1.20
onboarding-v0.1.20/tools/package.json	251525a4b7a442c54293f31029f5b1dd3c453824293b1f57222191af3b40c3f3	494	onboarding-v0.1.20
onboarding-v0.1.3/CHANGELOG.md	f357c3ed0d1e4066d0333d71603993c4f0a26985c3138cecab57819774298235	1713	onboarding-v0.1.3
onboarding-v0.1.3/README.md	3548b72c010ea64034b3c372d3c8080820cacd91ec0e0c659b12ee1c307e7c66	2542	onboarding-v0.1.3
onboarding-v0.1.3/VERSION	55622da1b5694ea9cdb6c5254643d3c57f403714e54dd3225fbc8b482a8d4c36	14	onboarding-v0.1.3
onboarding-v0.1.3/assets/chiefmonkey6.glb	36fcbb82ccae0aad13578f986ea214f6fc056b4a86c6284975ce6216924161fe	1227020	onboarding-v0.1.3
onboarding-v0.1.3/character.js	3e2e97ea3f70e6e543e1ca5bc7216545a074da1e553b386f2bb442ea3fde2eab	8446	onboarding-v0.1.3
onboarding-v0.1.3/deck.js	840c90630ef4a140d6c27086eafe0d4f9d93a0588a3aa26991fd00766aaef088	3631	onboarding-v0.1.3
onboarding-v0.1.3/index.html	2bed8d2e515fb193db5e35ecf6225fecb52174add4539315736ce96dd0996fa0	14408	onboarding-v0.1.3
onboarding-v0.1.3/scenes/01-approach.png	f0f1997d3be6cafdc49577b11cb1bc1ea8b86eb05aec1271a78dd2692e8d5d79	3166545	onboarding-v0.1.3
onboarding-v0.1.3/scenes/02-preparation.png	3d5d7a0ae89a3f863b970a82d1e2abe821109fca310603ecacbc3b1eefd2ba9a	2738136	onboarding-v0.1.3
onboarding-v0.1.3/scenes/03-connection.png	e0ed57cac5857cd39a9f681ce1480efbab4eb200f4961952489d6bf63e7b0dd4	2648940	onboarding-v0.1.3
onboarding-v0.1.3/scenes/04-introduction.png	7c6756d406b43245b4439b5e28ae5c8f3aca16ee5abb663d1465d8ba1e8597d7	3006569	onboarding-v0.1.3
onboarding-v0.1.3/scenes/05-departure.png	d9bcc3095d98400461388c143990e0f3b789735858238c2d6cca285248f33b0a	2940982	onboarding-v0.1.3
onboarding-v0.1.3/shared.css	6fdb19389c7d67c0a30b83636218686af129b9297f0d6ceac8ff5f120ceb3650	20478	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/draco/draco_decoder.js	8625489da79a805f4f2a7d511c3e52d8b4085608a9d2a4d5f4f9de5db0aea04f	512465	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/draco/draco_decoder.wasm	a680d927bed9cb864ddbd63521868891af2bfbe755092761b4837487618df8ac	192420	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/draco/draco_wasm_wrapper.js	8bb2952d2ba7d67e1414f8df819410cb0434a666be53f671fff75f68843d76f6	58456	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/three/addons/loaders/DRACOLoader.js	65c114ecb7b349cdc59c75b2c92d19cca672a138060dba0f60f64262fa40408c	13628	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/three/addons/loaders/GLTFLoader.js	d073b438e6a07e1359741dd5d6c76c953420cc0d4fd84eb1bdde94315540e6a3	108522	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/three/addons/utils/BufferGeometryUtils.js	b0c64fe6f3b9907262921b73fafc4ade874c07ba6b4876e164c87a830c2c2113	31554	onboarding-v0.1.3
onboarding-v0.1.3/three-libs/three/three.module.js	e7348ab8c7bf7a41f7afc5fe503c20a0ed090d9536aacf1ee975d7aaee24d394	1280747	onboarding-v0.1.3
onboarding-v0.1.4/CHANGELOG.md	4287d5d41aa3e26fe048f14b73e2b4441977a5df8ca1f7b6ee1d667019f11da6	2277	onboarding-v0.1.4
onboarding-v0.1.4/README.md	3548b72c010ea64034b3c372d3c8080820cacd91ec0e0c659b12ee1c307e7c66	2542	onboarding-v0.1.4
onboarding-v0.1.4/VERSION	2e7c93dd8d53e9a04a5f0b439fa753ebc073abb9335f612b396615815fe5b915	14	onboarding-v0.1.4
onboarding-v0.1.4/assets/chiefmonkey6.glb	36fcbb82ccae0aad13578f986ea214f6fc056b4a86c6284975ce6216924161fe	1227020	onboarding-v0.1.4
onboarding-v0.1.4/character.js	3e2e97ea3f70e6e543e1ca5bc7216545a074da1e553b386f2bb442ea3fde2eab	8446	onboarding-v0.1.4
onboarding-v0.1.4/deck.js	840c90630ef4a140d6c27086eafe0d4f9d93a0588a3aa26991fd00766aaef088	3631	onboarding-v0.1.4
onboarding-v0.1.4/index.html	2bed8d2e515fb193db5e35ecf6225fecb52174add4539315736ce96dd0996fa0	14408	onboarding-v0.1.4
onboarding-v0.1.4/inspect/index.html	3f7c8e9d465195d5d4de15ce9066e25cd66889e9571400aec127a439752bf58c	10020	onboarding-v0.1.4
